number,title,state,created_at,closed_at,cycle_time_hours,labels,is_task_issue,task_subtype,cobbler_run_id,is_problem_report,is_recurring,target,body_length
5570,"[stitch] Implement cmd/users error handling and differential tests (srd096 R2.1, R2.2, R2.3)",CLOSED,2026-05-24T03:09:54+00:00,2026-05-24T03:31:50+00:00,0.3656,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/users,1733
5569,"[stitch] Implement cmd/users core functionality (srd096 R1.1, R1.2, R1.3)",CLOSED,2026-05-24T03:09:53+00:00,2026-05-24T03:28:53+00:00,0.3167,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/users,1457
5568,"[stitch] Implement cmd/nohup error handling and differential tests (srd095 R2.1, R2.2, R2.3)",CLOSED,2026-05-24T03:09:52+00:00,2026-05-24T03:23:08+00:00,0.2211,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/nohup,1908
5567,"[stitch] Implement cmd/nohup core functionality (srd095 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-24T03:09:51+00:00,2026-05-24T03:12:18+00:00,0.0408,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/nohup,1897
5566,[measure] generation-run44 #5566,CLOSED,2026-05-24T03:04:42+00:00,2026-05-24T03:10:07+00:00,0.0903,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5565,"[stitch] Implement cmd/nice error handling and differential tests (srd094 R2.1, R2.2, R2.3)",CLOSED,2026-05-24T02:29:06+00:00,2026-05-24T03:04:35+00:00,0.5914,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/nice,2009
5564,"[stitch] Implement cmd/nice core priority adjustment and command execution (srd094 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-24T02:29:05+00:00,2026-05-24T03:02:22+00:00,0.5547,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/nice,1971
5563,"[stitch] Implement cmd/mknod error handling and differential tests (srd093 R2.1, R2.2, R2.3)",CLOSED,2026-05-24T02:29:04+00:00,2026-05-24T03:00:20+00:00,0.5211,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/mknod,1988
5562,"[stitch] Implement cmd/mknod core special file creation and mode setting (srd093 R1.1, R1.2, R1.3)",CLOSED,2026-05-24T02:29:03+00:00,2026-05-24T02:51:10+00:00,0.3686,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/mknod,1785
5561,[stitch] generation-run44 #5561,CLOSED,2026-05-24T02:25:21+00:00,2026-05-24T02:29:22+00:00,0.0669,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5560,"[stitch] Implement cmd/mkfifo error handling and differential tests (srd092 R2.1, R2.2, R2.3)",CLOSED,2026-05-24T01:50:30+00:00,2026-05-24T02:25:14+00:00,0.5789,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/mkfifo,1494
5559,"[stitch] Implement cmd/mkfifo core FIFO creation and mode setting (srd092 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-24T01:50:29+00:00,2026-05-24T02:20:38+00:00,0.5025,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/mkfifo,1690
5558,"[stitch] Implement cmd/chown error handling and verbose output (srd091 R3.1, R3.2, R3.3)",CLOSED,2026-05-24T01:50:28+00:00,2026-05-24T02:04:27+00:00,0.2331,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chown,1516
5557,"[stitch] Implement cmd/chown recursive traversal and symlink handling (srd091 R2.1, R2.2, R2.3)",CLOSED,2026-05-24T01:50:27+00:00,2026-05-24T01:54:40+00:00,0.0703,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chown,1529
5556,[measure] generation-run44 #5556,CLOSED,2026-05-24T01:46:26+00:00,2026-05-24T01:50:48+00:00,0.0728,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5555,"[stitch] Implement cmd/chown core ownership-change and argument parsing (srd091 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-23T17:28:09+00:00,2026-05-24T01:46:17+00:00,8.3022,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chown,2513
5554,"[stitch] Implement cmd/chgrp error handling and verbose output (srd090 R3.1, R3.2, R3.3)",CLOSED,2026-05-23T17:28:09+00:00,2026-05-24T01:27:54+00:00,7.9958,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chgrp,2063
5553,"[stitch] Implement cmd/chgrp recursive traversal and symlink options (srd090 R2.1, R2.2, R2.3)",CLOSED,2026-05-23T17:28:08+00:00,2026-05-23T17:51:29+00:00,0.3892,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chgrp,2143
5552,"[stitch] Implement cmd/chgrp core group-change and argument parsing (srd090 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-23T17:28:06+00:00,2026-05-23T17:36:46+00:00,0.1444,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chgrp,2438
5551,[measure] generation-run44 #5551,CLOSED,2026-05-23T17:22:10+00:00,2026-05-23T17:28:27+00:00,0.1047,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5550,"[stitch] Implement cmd/chmod error handling and exit codes (srd089 R4.1, R4.2, R4.3)",CLOSED,2026-05-23T16:59:01+00:00,2026-05-23T17:22:01+00:00,0.3833,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chmod,1063
5549,"[stitch] Implement cmd/chmod root protection and reference mode (srd089 R3.1, R3.2)",CLOSED,2026-05-23T16:59:00+00:00,2026-05-23T17:17:35+00:00,0.3097,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chmod,1013
5548,"[stitch] Implement cmd/chmod verbose, silent, and recursive options (srd089 R2.1, R2.2, R2.3, R2.4)",CLOSED,2026-05-23T16:58:59+00:00,2026-05-23T17:13:21+00:00,0.2394,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chmod,1304
5547,"[stitch] Implement cmd/chmod core mode parsing and application (srd089 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-23T16:58:58+00:00,2026-05-23T17:09:28+00:00,0.175,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/chmod,1350
5546,[stitch] generation-run44 #5546,CLOSED,2026-05-23T16:53:16+00:00,2026-05-23T16:59:17+00:00,0.1003,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5545,"[stitch] Implement cmd/truncate error handling and options (srd083 R3.1, R3.2, R3.3)",CLOSED,2026-05-23T16:31:27+00:00,2026-05-23T16:53:10+00:00,0.3619,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/truncate,2105
5544,"[stitch] Implement cmd/truncate relative and reference sizing (srd083 R2.1, R2.2)",CLOSED,2026-05-23T16:31:26+00:00,2026-05-23T16:49:35+00:00,0.3025,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/truncate,2079
5543,"[stitch] Implement cmd/truncate core size operations (srd083 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-23T16:31:25+00:00,2026-05-23T16:47:16+00:00,0.2642,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/truncate,2231
5542,[stitch] generation-run44 #5542,CLOSED,2026-05-23T16:18:33+00:00,2026-05-23T16:31:42+00:00,0.2192,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5541,"[stitch] Implement cmd/truncate differential tests (srd083 R1.1, R1.2, R1.3, R1.4, R2.1, R2.2, R3.1, R3.2, R3.3)",CLOSED,2026-05-23T15:40:01+00:00,2026-05-23T16:18:26+00:00,0.6403,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/truncate,2082
5540,[stitch] Implement cmd/truncate version and help output (srd083 R3.3),CLOSED,2026-05-23T15:40:00+00:00,2026-05-23T15:57:47+00:00,0.2964,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/truncate,1018
5539,"[stitch] Implement cmd/truncate relative operations and reference (srd083 R2.1, R2.2, R3.1, R3.2)",CLOSED,2026-05-23T15:39:59+00:00,2026-05-23T15:56:22+00:00,0.2731,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/truncate,2119
5538,"[stitch] Implement cmd/truncate core file size operations (srd083 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-23T15:39:58+00:00,2026-05-23T15:54:17+00:00,0.2386,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/truncate,2004
5537,[stitch] generation-run44 #5537,CLOSED,2026-05-23T15:33:26+00:00,2026-05-23T15:40:17+00:00,0.1142,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5536,"[stitch] Implement cmd/stat terse output and error handling (srd082 R6.1, R7.1, R7.2, R7.3)",CLOSED,2026-05-23T12:55:37+00:00,2026-05-23T15:33:14+00:00,2.6269,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/stat,2425
5535,"[stitch] Implement cmd/stat format directives and filesystem (srd082 R3.1, R4.1, R4.2, R5.1)",CLOSED,2026-05-23T12:55:36+00:00,2026-05-23T15:25:49+00:00,2.5036,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/stat,2799
5534,"[stitch] Implement cmd/stat core (srd082 R1.1, R2.1, R2.2, R2.3)",CLOSED,2026-05-23T12:55:35+00:00,2026-05-23T15:22:34+00:00,2.4497,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/stat,2439
5533,[stitch] cmd/stat (contract) (srd082),CLOSED,2026-05-23T12:55:34+00:00,2026-05-23T13:21:38+00:00,0.4344,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/stat,2079
5532,[stitch] generation-run44 #5532,CLOSED,2026-05-23T12:50:34+00:00,2026-05-23T12:55:50+00:00,0.0878,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5531,"[stitch] Implement cmd/sync error handling and flags (srd085 R2.1, R2.2, R2.3)",CLOSED,2026-05-23T12:31:57+00:00,2026-05-23T12:50:25+00:00,0.3078,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sync,1789
5530,"[stitch] Implement cmd/sync core (srd085 R1.1, R1.2, R1.3, R1.4)",CLOSED,2026-05-23T12:31:56+00:00,2026-05-23T12:47:34+00:00,0.2606,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sync,2137
5529,"[stitch] Differential tests for cmd/link (srd084 R2.1, R2.2, R2.3)",CLOSED,2026-05-23T12:31:55+00:00,2026-05-23T12:39:06+00:00,0.1197,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/link,1904
5528,"[stitch] Implement cmd/link (srd084 R2.1, R2.2, R2.3)",CLOSED,2026-05-23T12:31:54+00:00,2026-05-23T12:34:19+00:00,0.0403,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/link,1813
5527,[measure] generation-run44 #5527,CLOSED,2026-05-23T12:26:53+00:00,2026-05-23T12:32:12+00:00,0.0886,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5526,[stitch] Implement cmd/link error handling (srd084-link R2.1-R2.3),CLOSED,2026-05-23T12:06:33+00:00,2026-05-23T12:26:46+00:00,0.3369,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/link,1719
5525,[stitch] Implement cmd/link core functionality (srd084-link R1.1-R1.4),CLOSED,2026-05-23T12:06:32+00:00,2026-05-23T12:24:40+00:00,0.3022,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/link,1881
5524,[stitch] Implement cmd/basenc error handling and multi-file support (srd081-basenc R3.1-R3.4),CLOSED,2026-05-23T12:06:31+00:00,2026-05-23T12:21:13+00:00,0.245,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/basenc,1876
5523,[stitch] Implement cmd/basenc decoding mode (srd081-basenc R2.1-R2.4),CLOSED,2026-05-23T12:06:30+00:00,2026-05-23T12:14:21+00:00,0.1308,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/basenc,2135
5522,[measure] generation-run44 #5522,CLOSED,2026-05-23T12:01:25+00:00,2026-05-23T12:06:46+00:00,0.0892,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5521,[stitch] Implement cmd/basenc encoding mode (srd081-basenc R1.1-R1.4),CLOSED,2026-05-23T11:44:50+00:00,2026-05-23T12:01:15+00:00,0.2736,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/basenc,2139
5520,[stitch] Error handling and multi-file support for cmd/base64 (srd080-base64 R3.1-R3.3),CLOSED,2026-05-23T11:44:49+00:00,2026-05-23T11:53:19+00:00,0.1417,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base64,1432
5519,[stitch] Add decode mode to cmd/base64 (srd080-base64 R2.1-R2.4),CLOSED,2026-05-23T11:44:48+00:00,2026-05-23T11:50:51+00:00,0.1008,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base64,1571
5518,[stitch] Implement cmd/base64 encoding mode (srd080-base64 R1.1-R1.4),CLOSED,2026-05-23T11:44:47+00:00,2026-05-23T11:48:20+00:00,0.0592,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base64,1889
5517,[measure] generation-run44 #5517,CLOSED,2026-05-23T11:39:26+00:00,2026-05-23T11:45:03+00:00,0.0936,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5516,[stitch] cmd/base32 differential tests -- srd079-base32,CLOSED,2026-05-23T11:24:02+00:00,2026-05-23T11:39:19+00:00,0.2547,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base32,2084
5515,"[stitch] cmd/base32 implementation -- srd079-base32 R3.1, R3.2, R3.3",CLOSED,2026-05-23T11:24:01+00:00,2026-05-23T11:37:40+00:00,0.2275,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base32,1305
5514,"[stitch] cmd/base32 implementation -- srd079-base32 R2.1, R2.2, R2.3, R2.4",CLOSED,2026-05-23T11:24:00+00:00,2026-05-23T11:35:52+00:00,0.1978,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base32,1453
5513,"[stitch] cmd/base32 implementation -- srd079-base32 R1.1, R1.2, R1.3, R1.4",CLOSED,2026-05-23T11:23:59+00:00,2026-05-23T11:33:46+00:00,0.1631,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base32,1881
5512,[stitch] generation-run44 #5512,CLOSED,2026-05-23T11:18:37+00:00,2026-05-23T11:24:19+00:00,0.095,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5511,"[measure] cmd/base32 implementation -- srd079 R3.1, R3.2, R3.3",CLOSED,2026-05-23T02:38:59+00:00,2026-05-23T11:18:26+00:00,8.6575,cobbler-gen-generation-run44,True,measure,generation-run44,False,False,cmd/base32,1701
5510,"[measure] cmd/base32 implementation -- srd079 R2.1, R2.2, R2.3, R2.4",CLOSED,2026-05-23T02:38:58+00:00,2026-05-23T11:18:25+00:00,8.6575,cobbler-gen-generation-run44,True,measure,generation-run44,False,False,cmd/base32,1985
5509,"[stitch] cmd/base32 implementation -- srd079 R1.1, R1.2, R1.3, R1.4",CLOSED,2026-05-23T02:38:56+00:00,2026-05-23T11:18:23+00:00,8.6575,cobbler-in-progress;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/base32,2172
5508,[stitch] cmd/sum implementation -- srd078 R3.3,CLOSED,2026-05-23T02:38:55+00:00,2026-05-23T02:40:57+00:00,0.0339,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sum,1593
5507,[measure] generation-run44 #5507,CLOSED,2026-05-23T02:34:44+00:00,2026-05-23T02:39:17+00:00,0.0758,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5506,"[stitch] cmd/sum implementation -- srd078 R2.1, R2.2, R3.1, R3.2",CLOSED,2026-05-23T02:02:15+00:00,2026-05-23T02:34:35+00:00,0.5389,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sum,1457
5505,"[stitch] cmd/sum implementation -- srd078 R1.1, R1.2, R1.3, R1.4",CLOSED,2026-05-23T02:02:14+00:00,2026-05-23T02:29:21+00:00,0.4519,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sum,1644
5504,"[stitch] cmd/cksum implementation -- srd077 R3.2, R3.3",CLOSED,2026-05-23T02:02:13+00:00,2026-05-23T02:23:56+00:00,0.3619,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/cksum,1285
5503,"[stitch] cmd/cksum implementation -- srd077 R2.1, R2.2, R2.3, R3.1",CLOSED,2026-05-23T02:02:12+00:00,2026-05-23T02:22:02+00:00,0.3306,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/cksum,1847
5502,[stitch] generation-run44 #5502,CLOSED,2026-05-23T01:56:17+00:00,2026-05-23T02:02:32+00:00,0.1042,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5501,"[stitch] cmd/sha384sum implementation -- srd075 R3.2, R4.1, R4.2, R4.3",CLOSED,2026-05-23T01:36:38+00:00,2026-05-23T01:56:08+00:00,0.325,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sha384sum,2042
5500,"[stitch] cmd/cksum implementation -- srd077 R1.1, R1.2, R1.3, R1.4",CLOSED,2026-05-23T01:36:36+00:00,2026-05-23T01:52:56+00:00,0.2722,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/cksum,2010
5499,[stitch] cmd/b2sum implementation -- srd076 R4.3,CLOSED,2026-05-23T01:36:35+00:00,2026-05-23T01:47:27+00:00,0.1811,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/b2sum,1531
5498,"[stitch] cmd/b2sum implementation -- srd076 R3.2, R3.3, R4.1, R4.2",CLOSED,2026-05-23T01:36:35+00:00,2026-05-23T01:44:08+00:00,0.1258,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/b2sum,1961
5497,[measure] generation-run44 #5497,CLOSED,2026-05-23T01:30:18+00:00,2026-05-23T01:36:53+00:00,0.1097,cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5496,"[measure] cmd/b2sum tests -- srd076 R2.1, R2.2, R2.3, R3.1",CLOSED,2026-05-23T01:19:00+00:00,2026-05-23T01:30:10+00:00,0.1861,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,cmd/b2sum,2024
5495,"[stitch] cmd/b2sum implementation -- srd076 R2.1, R2.2, R2.3, R3.1",CLOSED,2026-05-23T01:18:59+00:00,2026-05-23T01:30:06+00:00,0.1853,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/b2sum,2191
5494,"[measure] cmd/b2sum tests -- srd076 R1.1, R1.2, R1.3, R1.4",CLOSED,2026-05-23T01:18:58+00:00,2026-05-23T01:25:46+00:00,0.1133,cobbler-ready;cobbler-gen-generation-run44,True,measure,generation-run44,False,False,cmd/b2sum,2181
5493,"[stitch] cmd/b2sum implementation -- srd076 R1.1, R1.2, R1.3, R1.4",CLOSED,2026-05-23T01:18:57+00:00,2026-05-23T01:25:40+00:00,0.1119,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/b2sum,2505
5492,[stitch] generation-run44 #5492,CLOSED,2026-05-23T01:09:08+00:00,2026-05-23T01:19:16+00:00,0.1689,cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,,149
5491,"[stitch] cmd/sha384sum: implement srd075 R2.1, R2.2, R2.3, R3.1",CLOSED,2026-05-23T00:30:10+00:00,2026-05-23T01:09:02+00:00,0.6478,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sha384sum,2138
5490,"[stitch] cmd/sha384sum: implement srd075 R1.1, R1.2, R1.3, R1.4",CLOSED,2026-05-23T00:30:09+00:00,2026-05-23T01:06:08+00:00,0.5997,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sha384sum,2564
5489,[stitch] cmd/sha224sum: differential tests srd074 R4.3,CLOSED,2026-05-23T00:30:08+00:00,2026-05-23T00:34:48+00:00,0.0778,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sha224sum,1849
5488,"[stitch] cmd/sha224sum: implement srd074 R3.1, R3.2, R4.1, R4.2",CLOSED,2026-05-23T00:30:06+00:00,2026-05-23T00:32:33+00:00,0.0408,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sha224sum,2416
5487,[measure] generation-run44 #5487,CLOSED,2026-05-23T00:25:20+00:00,2026-05-23T00:30:30+00:00,0.0861,cobbler-gen-generation-run44,True,measure,generation-run44,False,False,,149
5486,[stitch] cmd/sha224sum: srd074 R2.1-R2.3,CLOSED,2026-05-23T00:08:32+00:00,2026-05-23T00:25:13+00:00,0.2781,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sha224sum,1992
5485,[stitch] cmd/sha224sum: srd074 R1.1-R1.4,CLOSED,2026-05-23T00:08:30+00:00,2026-05-23T00:22:59+00:00,0.2414,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/sha224sum,2286
5484,[stitch] cmd/printf: srd073 R4.1-R4.4,CLOSED,2026-05-23T00:08:29+00:00,2026-05-23T00:20:08+00:00,0.1942,cobbler-ready;cobbler-gen-generation-run44,True,stitch,generation-run44,False,False,cmd/printf,1981
